B0,B_new,M0,M_new,T0_days,T_new_days,contest_id,lower_prize,multiplier,required_prize_change_abs,required_prize_change_pct,sampling0,sampling_new,status,theta0,theta_new
5.553834946362725,5.553834946363432,7.049003508003426,7.008617773160441,31.041666666666668,31.6625,4366,True,1.02,-0.2147436271422798,-2.6842953392784974,2.0293331923610123,2.0495260597832123,ok,8.0,7.78525637285772
5.553834946362725,5.553834946362903,7.049003508003426,6.948774430755624,31.041666666666668,32.59375,4366,True,1.05,-0.5068095439535689,-6.3351192994196115,2.0293331923610123,2.0794477309850907,ok,8.0,7.493190456046431
5.553834946362725,5.553834946363834,7.049003508003426,6.8509046766604484,31.041666666666668,34.145833333333336,4366,True,1.1,-0.9315420334951448,-11.64427541868931,2.0293331923610123,2.12838260803361,ok,8.0,7.068457966504855
7.024467522258449,7.024467522258449,4.137193949500893,4.137193949500893,55.333333333333336,55.333333333333336,4407,False,1.0,0.0,0.0,4.955870547508003,4.955870547508003,ok,4.0,4.0
7.024467522258449,7.0244675222587,4.137193949500893,4.087758525151055,55.333333333333336,55.88666666666667,4407,True,1.01,-0.06853808192355171,-1.7134520480887927,4.955870547508003,4.980588259683172,ok,4.0,3.9314619180764483
7.024467522258449,7.024467522258686,4.137193949500893,4.038567230829319,55.333333333333336,56.440000000000005,4407,True,1.02,-0.13600852692432452,-3.400213173108113,4.955870547508003,5.005183906844026,ok,4.0,3.8639914730756755
7.024467522258449,7.0244675222601005,4.137193949500893,3.8924227439634507,55.333333333333336,58.1,4407,True,1.05,-0.33228994790631106,-8.307248697657776,4.955870547508003,5.078256150278375,ok,4.0,3.667710052093689
7.024467522258449,7.024467522259085,4.137193949500893,3.6534132832936757,55.333333333333336,60.866666666666674,4407,True,1.1,-0.64050357012291,-16.01258925307275,4.955870547508003,5.197760880612248,ok,4.0,3.35949642987709
4.698818698537525,4.698818698537525,5.402004872625106,5.402004872625106,65.875,65.875,4453,False,1.0,0.0,0.0,1.9978162622249718,1.9978162622249718,ok,2.0,2.0
4.698818698537525,4.698818698539066,5.402004872625106,5.382076407235411,65.875,66.53375,4453,True,1.01,-0.02110558372554827,-1.0552791862774136,1.9978162622249718,2.0077804949213602,ok,2.0,1.9788944162744517
4.698818698537525,4.698818698538994,5.402004872625106,5.362246355821754,65.875,67.1925,4453,True,1.02,-0.04175097904058034,-2.087548952029017,1.9978162622249718,2.017695520628117,ok,2.0,1.9582490209594197
4.698818698537525,4.698818698538674,5.402004872625106,5.303332421386805,65.875,69.16875,4453,True,1.05,-0.10119087963802476,-5.059543981901237,1.9978162622249718,2.047152487845272,ok,2.0,1.8988091203619752
4.698818698537525,4.698818698538036,5.402004872625106,5.2069826513965305,65.875,72.4625,4453,True,1.1,-0.1927616054005017,-9.638080270025085,1.9978162622249718,2.0953273728397703,ok,2.0,1.8072383945994983
2.963182884129772,2.963182884129772,1.6035429700741939,1.6035429700741939,24.083333333333332,24.083333333333332,4477,False,1.0,0.0,0.0,2.161411399092675,2.161411399092675,ok,2.0,2.0
2.963182884129772,2.9631828841304078,1.6035429700741939,1.5819826228699607,24.083333333333332,24.324166666666667,4477,True,1.01,-0.04324854643406084,-2.162427321703042,2.161411399092675,2.1721915726954273,ok,2.0,1.9567514535659392
2.963182884129772,2.963182884130126,1.6035429700741939,1.56052874846654,24.083333333333332,24.564999999999998,4477,True,1.02,-0.08551538002527193,-4.275769001263596,2.161411399092675,2.182918509896856,ok,2.0,1.914484619974728
2.963182884129772,2.963182884130455,1.6035429700741939,1.496790529963611,24.083333333333332,25.2875,4477,True,1.05,-0.20675548776928765,-10.337774388464382,2.161411399092675,2.2147876191486495,ok,2.0,1.7932445122307124
2.963182884129772,2.9631828841303873,1.6035429700741939,1.3925509684523254,24.083333333333332,26.491666666666667,4477,True,1.1,-0.3923043596530076,-19.61521798265038,2.161411399092675,2.2669073999042246,ok,2.0,1.6076956403469924
13.351166297596953,13.351166297596953,0.7369034263257527,0.7369034263257527,37.041666666666664,37.041666666666664,4488,False,1.0,0.0,0.0,12.982714584434076,12.982714584434076,ok,2.0,2.0
13.351166297596953,13.35116629759708,0.7369034263257527,0.6073992355792374,37.041666666666664,37.41208333333333,4488,True,1.01,-0.3597313938364006,-17.98656969182003,12.982714584434076,13.047466679807462,ok,2.0,1.6402686061635994
13.351166297596953,13.351166297597015,0.7369034263257527,0.4785345834265693,37.041666666666664,37.7825,4488,True,1.02,-0.7141267538711693,-35.70633769355847,12.982714584434076,13.11189900588373,ok,2.0,1.2858732461288307
13.351166297596953,13.351166297597006,0.7369034263257527,0.09568516415369592,37.041666666666664,38.89375,4488,True,1.05,-1.7466074934668177,-87.33037467334088,12.982714584434076,13.303323715520158,ok,2.0,0.25339250653318235
13.351166297596953,13.618318523272906,0.7369034263257527,0.003865187701549821,37.041666666666664,40.74583333333334,4488,True,1.1,-1.99,-99.5,12.982714584434076,13.616385929422131,ok,2.0,0.01
6.372877093606857,6.372877093606857,7.7680019333875645,7.7680019333875645,28.875,28.875,4493,False,1.0,0.0,0.0,2.488876126913075,2.488876126913075,ok,10.0,10.0
6.372877093606857,6.3728770936077535,7.7680019333875645,7.7431750848448075,28.875,29.16375,4493,True,1.01,-0.11744925283415064,-1.1744925283415064,2.488876126913075,2.5012895511853497,ok,10.0,9.88255074716585
6.372877093606857,6.372877093606904,7.7680019333875645,7.71847084026779,28.875,29.4525,4493,True,1.02,-0.23145611237822905,-2.3145611237822905,2.488876126913075,2.5136416734730087,ok,10.0,9.768543887621771
6.372877093606857,6.372877093608473,7.7680019333875645,7.645075960206846,28.875,30.31875,4493,True,1.05,-0.5547362719963225,-5.547362719963225,2.488876126913075,2.5503391135050495,ok,10.0,9.445263728003678
